date,platform,campaign_name,campaign_type,industry,device,impressions,clicks,cost,conversions,revenue
2024-01-13,Meta Ads,Campaign_86,Shopping,Finance,Tablet,4995,3409,2289.18,1890.0,10965.75
2024-07-31,Meta Ads,Campaign_96,Video,Finance,Desktop,16236,7747,211.08,3724.0,667.68
2024-01-12,Google Ads,Campaign_105,Video,Healthcare,Desktop,9576,8863,2343.73,2170.0,3897.1
2024-06-14,Google Ads,Campaign_62,Video,Finance,Desktop,17215,8278,2882.02,,12770.26
2024-03-19,Meta Ads,Campaign_60,Shopping,Ecommerce,Mobile,12319,3382,3260.35,344.0,13168.96
2025-03-26,Google Ads,Campaign_41,Video,EdTech,Tablet,13374,10827,1563.72,2329.0,
2025-01-01,TikTok Ads,Campaign_49,Shopping,Ecommerce,Mobile,5024,4580,2538.58,1896.0,5177.31
2024-11-02,Google Ads,Campaign_17,Video,EdTech,Mobile,1405,1245,1735.74,1165.0,702.78
2024-08-27,Meta Ads,Campaign_62,Search,Ecommerce,Tablet,19982,13671,1910.63,,
2024-10-06,TikTok Ads,Campaign_109,Search,Ecommerce,Tablet,6154,2464,3659.11,576.0,2256.86
2025-02-13,Google Ads,Campaign_41,Shopping,Finance,Mobile,9770,851,3031.54,103.0,12394.76
2024-11-24,TikTok Ads,Campaign_19,Shopping,Ecommerce,Desktop,7698,4983,1315.98,1360.0,5879.87
2025-01-06,Google Ads,Campaign_92,Shopping,Ecommerce,Tablet,11340,6785,4258.09,657.0,18413.82
2024-07-30,TikTok Ads,Campaign_37,Shopping,Finance,Tablet,14973,9174,3673.76,8163.0,2377.5
2024-04-13,TikTok Ads,Campaign_16,Search,Finance,Mobile,14903,6718,3539.68,4103.0,
2025-02-14,Meta Ads,Campaign_115,Search,Healthcare,Mobile,3765,2259,1136.08,,1370.01
2024-07-16,TikTok Ads,Campaign_80,Shopping,Healthcare,Desktop,17457,10561,141.21,1522.0,243.08
2024-03-05,Google Ads,Campaign_14,Shopping,Ecommerce,Mobile,3263,1997,2848.29,1957.0,3407.4
2025-01-22,Meta Ads,Campaign_108,Shopping,EdTech,Desktop,18403,12083,528.21,6422.0,2103.46
2024-10-11,Meta Ads,Campaign_7,Search,Healthcare,Tablet,7625,508,1070.49,492.0,1781.9
2025-01-27,Google Ads,Campaign_15,Search,Finance,Mobile,9806,7356,372.07,6420.0,918.44
2024-05-01,TikTok Ads,Campaign_8,Shopping,Finance,Tablet,7980,728,2389.53,632.0,731.68
2024-09-17,TikTok Ads,Campaign_40,Shopping,EdTech,Mobile,14258,54,3941.15,11.0,10294.34
2024-06-27,Google Ads,Campaign_74,Video,Finance,Mobile,17282,11516,714.46,3998.0,2616.97
2024-01-19,Meta Ads,Campaign_49,Shopping,Finance,Mobile,13755,5794,1243.74,1286.0,5248.67
2024-06-14,TikTok Ads,Campaign_15,Video,Ecommerce,Tablet,6831,2361,225.07,1818.0,112.84
2024-08-06,Meta Ads,Campaign_90,Video,EdTech,Mobile,13333,12935,3824.9,8483.0,7485.09
2024-02-02,Meta Ads,Campaign_41,Search,Healthcare,Mobile,18154,13882,2783.22,5696.0,2981.9
2024-12-30,Meta Ads,Campaign_118,Search,EdTech,Tablet,6442,112,2422.8,72.0,11490.96
2024-12-18,Meta Ads,Campaign_106,Shopping,EdTech,Mobile,19028,15451,1140.07,9951.0,3998.13
2024-06-10,Google Ads,Campaign_16,Video,Healthcare,Mobile,3988,2624,1129.0,1617.0,3132.43
2024-03-11,Meta Ads,Campaign_91,Shopping,EdTech,Tablet,4888,1219,1194.81,1183.0,2365.69
2024-08-30,TikTok Ads,Campaign_5,Shopping,Finance,Mobile,12943,12595,3124.0,,
2024-11-04,Meta Ads,Campaign_64,Video,EdTech,Desktop,1204,34,2350.62,33.0,1126.67
2025-03-23,Meta Ads,Campaign_9,Video,Healthcare,Tablet,3594,239,2976.49,51.0,10723.86
2024-12-18,Google Ads,Campaign_77,Shopping,Finance,Mobile,5633,4983,1437.34,1482.0,3838.33
2024-03-04,Google Ads,Campaign_97,Shopping,EdTech,Mobile,4640,904,3917.51,565.0,711.82
2025-02-11,Google Ads,Campaign_119,Shopping,Finance,Tablet,19755,7736,868.0,6186.0,4266.91
2024-08-14,TikTok Ads,Campaign_98,Search,EdTech,Mobile,3806,1730,4008.85,472.0,5457.71
2024-11-11,Google Ads,Campaign_55,Shopping,EdTech,Mobile,9020,7800,801.75,,3379.14
2024-06-13,Meta Ads,Campaign_21,Video,EdTech,Tablet,8072,7040,353.4,4482.0,1733.91
2025-01-10,Meta Ads,Campaign_67,Video,Healthcare,Desktop,6879,1443,1559.08,177.0,4057.96
2024-04-15,Meta Ads,Campaign_37,Video,Healthcare,Tablet,13959,10353,3433.58,2687.0,12992.19
2024-10-05,Google Ads,Campaign_83,Shopping,Healthcare,Tablet,8365,579,4423.39,501.0,5353.49
2024-01-30,Meta Ads,Campaign_96,Video,Ecommerce,Mobile,3122,768,4839.48,76.0,8857.13
2024-09-17,Google Ads,Campaign_58,Video,Finance,Tablet,11664,5472,3141.68,1739.0,13893.34
2024-05-09,Google Ads,Campaign_74,Search,Ecommerce,Tablet,14425,6633,3447.08,5778.0,10739.33
2025-01-11,Google Ads,Campaign_107,Search,Finance,Tablet,16097,5112,4016.42,1955.0,10881.16
2024-07-23,TikTok Ads,Campaign_25,Shopping,Finance,Mobile,7450,4606,2714.16,2020.0,11164.49
2024-01-19,Meta Ads,Campaign_55,Video,Finance,Mobile,3863,3445,252.16,3052.0,306.3
2024-03-05,Meta Ads,Campaign_89,Video,Finance,Desktop,7521,7037,229.03,6586.0,497.23
2024-04-24,TikTok Ads,Campaign_106,Video,Healthcare,Tablet,1959,1715,1319.73,791.0,3062.96
2024-03-03,TikTok Ads,Campaign_41,Search,Ecommerce,Tablet,14899,3456,4425.02,,476.77
2024-11-18,Google Ads,Campaign_71,Shopping,Ecommerce,Mobile,9905,8521,4065.14,3542.0,6627.54
2024-09-22,Google Ads,Campaign_109,Video,Healthcare,Tablet,7934,4003,4489.78,3264.0,18610.29
2024-12-30,TikTok Ads,Campaign_108,Search,Healthcare,Desktop,6908,4776,682.14,541.0,2360.64
2024-07-30,Google Ads,Campaign_96,Search,Healthcare,Tablet,9882,2549,1105.44,1958.0,4691.86
2024-02-14,Meta Ads,Campaign_48,Shopping,Finance,Mobile,4233,75,3030.69,57.0,14742.23
2025-03-13,TikTok Ads,Campaign_43,Shopping,Healthcare,Desktop,18091,4251,703.36,3778.0,
2024-05-08,Meta Ads,Campaign_81,Video,Healthcare,Mobile,8718,4458,279.44,2417.0,897.35
2024-12-24,Google Ads,Campaign_19,Shopping,EdTech,Desktop,19619,8004,830.84,6015.0,137.6
2024-09-25,TikTok Ads,Campaign_82,Video,Healthcare,Tablet,15136,3364,269.54,874.0,
2024-10-31,TikTok Ads,Campaign_96,Search,EdTech,Desktop,12374,12097,2636.51,3495.0,12562.27
2024-12-03,TikTok Ads,Campaign_116,Search,Healthcare,Desktop,9014,1794,340.78,135.0,1544.24
2024-05-31,Google Ads,Campaign_61,Search,Ecommerce,Mobile,11723,8890,267.96,8378.0,1267.98
2024-08-01,Meta Ads,Campaign_93,Video,Healthcare,Tablet,3269,1571,1216.91,1128.0,4923.07
2024-05-10,Google Ads,Campaign_3,Video,Healthcare,Desktop,15281,8360,2873.8,2199.0,6176.02
2024-07-17,TikTok Ads,Campaign_82,Video,EdTech,Desktop,11977,7499,916.72,5167.0,1212.89
2024-11-25,Meta Ads,Campaign_69,Shopping,EdTech,Desktop,17591,2615,865.78,,
2024-10-23,TikTok Ads,Campaign_109,Shopping,Ecommerce,Mobile,19541,12241,4619.42,8147.0,7200.04
2024-02-26,Google Ads,Campaign_119,Search,Finance,Desktop,19389,7655,1197.5,729.0,651.99
2024-10-16,Google Ads,Campaign_6,Search,Finance,Tablet,8414,5817,439.36,952.0,353.96
2024-04-22,Meta Ads,Campaign_101,Shopping,Finance,Mobile,10452,8778,3566.71,2984.0,3675.58
2024-11-10,Google Ads,Campaign_79,Shopping,Healthcare,Mobile,17787,16394,4703.49,1997.0,3631.77
2024-07-26,Meta Ads,Campaign_105,Video,Ecommerce,Tablet,11584,1116,4026.08,,4684.49
2024-06-14,Meta Ads,Campaign_61,Video,Ecommerce,Tablet,2867,447,2832.96,293.0,13365.83
2024-11-16,TikTok Ads,Campaign_16,Video,Finance,Tablet,2232,2174,1047.48,1673.0,438.55
2024-06-13,Google Ads,Campaign_13,Video,Finance,Desktop,8082,201,4702.71,,
2024-06-16,TikTok Ads,Campaign_70,Search,Finance,Desktop,1889,1828,3902.39,,
2024-04-18,Meta Ads,Campaign_18,Shopping,Healthcare,Mobile,17445,12770,1476.79,6624.0,
2025-01-08,Google Ads,Campaign_61,Search,Ecommerce,Tablet,4535,4314,503.37,3979.0,778.66
2025-01-14,TikTok Ads,Campaign_33,Shopping,Healthcare,Tablet,12247,2562,3415.63,1901.0,2080.7
2024-04-11,Meta Ads,Campaign_2,Shopping,Ecommerce,Tablet,1532,184,294.51,153.0,857.14
2024-06-15,TikTok Ads,Campaign_23,Shopping,Finance,Desktop,14695,883,151.25,831.0,419.54
2024-04-15,Meta Ads,Campaign_111,Video,Healthcare,Desktop,4487,86,2912.41,10.0,1067.08
2024-03-11,Google Ads,Campaign_100,Video,EdTech,Mobile,13158,1614,4997.28,1134.0,17956.52
2024-07-09,Meta Ads,Campaign_45,Video,Healthcare,Tablet,12283,1552,866.68,96.0,265.41
2025-03-28,Google Ads,Campaign_74,Video,EdTech,Desktop,10385,6897,1959.37,5248.0,6092.63
2024-01-10,TikTok Ads,Campaign_43,Search,Ecommerce,Desktop,9611,9043,3034.49,8651.0,9696.55
2024-11-19,Meta Ads,Campaign_98,Shopping,Ecommerce,Mobile,8577,3493,1267.28,37.0,4185.19
2024-07-26,Google Ads,Campaign_105,Search,EdTech,Desktop,15950,7670,1587.32,103.0,4467.25
2024-12-29,Meta Ads,Campaign_87,Video,Finance,Tablet,16358,99,1903.21,,8312.86
2025-01-23,TikTok Ads,Campaign_30,Search,Ecommerce,Tablet,13601,5889,553.79,990.0,424.72
2025-03-12,Google Ads,Campaign_117,Video,Finance,Mobile,9918,3187,335.44,1488.0,840.2
2024-12-05,Meta Ads,Campaign_12,Search,Finance,Mobile,3927,3403,1823.26,3008.0,3540.33
2025-01-23,TikTok Ads,Campaign_35,Search,Healthcare,Desktop,6762,6600,4989.75,1874.0,
2024-07-03,TikTok Ads,Campaign_60,Shopping,Finance,Mobile,8425,4677,1041.74,4215.0,297.15
2024-06-24,TikTok Ads,Campaign_110,Search,Healthcare,Mobile,18971,7966,1576.53,7700.0,4001.72
2025-03-29,TikTok Ads,Campaign_113,Search,Ecommerce,Tablet,3089,2131,2874.14,704.0,9655.32
2024-10-12,Meta Ads,Campaign_50,Video,EdTech,Desktop,8963,2873,4367.17,2105.0,10760.43
2024-09-10,TikTok Ads,Campaign_47,Shopping,EdTech,Desktop,3837,80,361.41,53.0,973.12
2024-05-29,Google Ads,Campaign_56,Video,Healthcare,Tablet,17398,1018,1844.48,902.0,433.77
2025-02-21,Google Ads,Campaign_96,Search,Ecommerce,Mobile,4495,1515,419.3,1151.0,180.39
2025-03-10,Meta Ads,Campaign_52,Shopping,Ecommerce,Desktop,5227,2112,3524.68,1952.0,3024.22
2024-08-30,TikTok Ads,Campaign_94,Search,EdTech,Tablet,3720,2806,3949.74,287.0,16236.53
2025-02-27,Google Ads,Campaign_110,Search,Finance,Tablet,3107,537,3925.04,457.0,14189.67
2024-04-08,Google Ads,Campaign_60,Shopping,Ecommerce,Tablet,11219,6552,688.21,5136.0,2722.83
2024-07-29,Google Ads,Campaign_61,Shopping,Finance,Mobile,6069,1843,1473.5,532.0,
2024-09-10,TikTok Ads,Campaign_115,Search,EdTech,Tablet,9549,4482,1052.19,3648.0,1638.2
2025-03-13,Google Ads,Campaign_25,Video,Healthcare,Desktop,3855,3507,1098.09,1256.0,
2025-02-25,Google Ads,Campaign_81,Search,Ecommerce,Desktop,14763,13129,775.59,1200.0,431.32
2024-11-21,TikTok Ads,Campaign_100,Shopping,Finance,Mobile,19945,2929,2858.07,2451.0,5470.24
2024-08-20,TikTok Ads,Campaign_68,Shopping,EdTech,Mobile,16391,6768,4446.97,6351.0,9959.51
2024-02-06,TikTok Ads,Campaign_4,Search,Healthcare,Tablet,18699,8940,4810.88,8791.0,14681.3
2025-01-06,Meta Ads,Campaign_11,Video,EdTech,Mobile,19632,4038,2496.62,1150.0,2347.69
2025-01-03,Google Ads,Campaign_36,Search,Healthcare,Tablet,14987,3358,4293.74,170.0,4514.56
2024-12-27,Meta Ads,Campaign_101,Video,Healthcare,Desktop,460,33,4254.46,25.0,11811.3
2025-03-12,TikTok Ads,Campaign_27,Search,Ecommerce,Mobile,8148,6010,1717.36,4563.0,5071.22
2024-03-01,TikTok Ads,Campaign_108,Search,EdTech,Tablet,231,206,1880.93,110.0,9381.88
2024-01-11,TikTok Ads,Campaign_18,Search,Healthcare,Tablet,2446,1605,3723.28,1423.0,8751.83
2024-04-23,Meta Ads,Campaign_91,Search,Ecommerce,Tablet,6764,3354,2926.12,2252.0,8419.61
2024-10-03,Meta Ads,Campaign_93,Search,EdTech,Desktop,11852,398,2480.55,183.0,4689.44
2025-03-16,Google Ads,Campaign_44,Video,Ecommerce,Tablet,4403,4172,4867.37,606.0,15586.37
2024-06-26,TikTok Ads,Campaign_85,Search,Healthcare,Mobile,12926,11731,426.15,,1825.63
2025-03-28,Google Ads,Campaign_78,Shopping,EdTech,Mobile,5470,202,4059.98,6.0,15411.95
2024-03-04,Meta Ads,Campaign_2,Search,EdTech,Desktop,661,432,3730.95,35.0,
2024-02-13,Google Ads,Campaign_85,Search,Healthcare,Desktop,4370,2172,20.13,520.0,1.76
2024-04-05,Google Ads,Campaign_44,Video,Ecommerce,Tablet,4267,5,3638.34,2.0,17366.36
2024-03-24,Meta Ads,Campaign_115,Shopping,Finance,Mobile,6916,316,3987.22,250.0,15198.42
2025-03-16,Google Ads,Campaign_48,Video,Finance,Mobile,7627,5231,2338.92,4164.0,4687.22
2025-02-07,Meta Ads,Campaign_19,Search,Ecommerce,Desktop,6740,740,1095.9,684.0,1000.61
2024-09-10,TikTok Ads,Campaign_22,Search,EdTech,Desktop,3793,2460,987.74,219.0,3961.86
2024-09-25,TikTok Ads,Campaign_115,Shopping,Healthcare,Tablet,11474,8709,4436.15,1981.0,10870.11
2024-09-09,Meta Ads,Campaign_20,Search,EdTech,Mobile,3652,1281,3751.3,625.0,17294.35
2024-10-15,Meta Ads,Campaign_65,Shopping,Healthcare,Tablet,3207,2708,123.12,2162.0,410.99
2024-08-09,TikTok Ads,Campaign_87,Video,Ecommerce,Tablet,11429,1281,4937.13,235.0,
2024-04-08,Meta Ads,Campaign_91,Shopping,Ecommerce,Mobile,12538,1189,4124.07,1144.0,18598.86
2024-11-06,Meta Ads,Campaign_21,Shopping,Healthcare,Mobile,17259,13587,3224.43,8413.0,14318.42
2024-03-03,Google Ads,Campaign_84,Search,EdTech,Mobile,15274,2216,2790.31,,4095.93
2025-03-22,TikTok Ads,Campaign_119,Video,Healthcare,Tablet,14548,12130,2471.59,6614.0,2336.29
2025-01-26,Meta Ads,Campaign_34,Video,Finance,Tablet,1623,447,2815.88,141.0,3910.85
2024-07-19,Meta Ads,Campaign_50,Shopping,Healthcare,Tablet,3729,1080,944.05,379.0,4530.18
2024-01-18,TikTok Ads,Campaign_23,Shopping,Healthcare,Tablet,10384,1926,1450.87,744.0,5660.39
2024-01-15,Meta Ads,Campaign_47,Shopping,Healthcare,Mobile,7868,4939,980.88,4603.0,35.96
2025-03-31,Google Ads,Campaign_92,Search,Healthcare,Desktop,11418,8807,4142.45,7297.0,
2024-06-15,Google Ads,Campaign_58,Shopping,EdTech,Tablet,4529,211,3731.64,192.0,
2024-07-16,TikTok Ads,Campaign_105,Video,Finance,Desktop,2556,74,1171.1,24.0,1682.49
2024-12-01,Meta Ads,Campaign_113,Search,Finance,Mobile,17361,9088,514.94,,765.54
2024-04-17,Google Ads,Campaign_43,Search,EdTech,Tablet,3090,1752,3538.31,216.0,11999.06
2024-09-09,TikTok Ads,Campaign_80,Video,Healthcare,Desktop,14966,6045,3798.18,5453.0,16412.26
2025-02-16,TikTok Ads,Campaign_84,Search,EdTech,Desktop,6482,5778,2141.4,367.0,6266.52
2024-12-06,Google Ads,Campaign_1,Shopping,Finance,Tablet,10037,4623,1398.9,3337.0,2998.4
2024-12-25,Meta Ads,Campaign_53,Search,Ecommerce,Mobile,7010,1048,1792.49,585.0,6127.29
2024-01-16,TikTok Ads,Campaign_85,Shopping,Finance,Tablet,19546,2700,2281.44,2532.0,4686.06
2024-12-06,Google Ads,Campaign_107,Video,Finance,Mobile,12984,11436,1725.79,8627.0,1661.05
2024-10-24,Meta Ads,Campaign_31,Video,EdTech,Desktop,950,932,146.74,526.0,
2024-05-01,Meta Ads,Campaign_17,Shopping,Finance,Tablet,17824,11623,308.85,5465.0,860.3
2024-11-12,Google Ads,Campaign_55,Shopping,Finance,Desktop,917,241,1327.11,55.0,1405.07
2025-01-09,Google Ads,Campaign_89,Video,Finance,Mobile,15500,10183,4032.06,6039.0,19937.25
2024-03-30,TikTok Ads,Campaign_37,Search,Healthcare,Desktop,15566,14878,1157.58,1802.0,
2024-04-21,Meta Ads,Campaign_76,Search,Ecommerce,Tablet,718,165,3903.06,135.0,17600.62
2024-11-05,TikTok Ads,Campaign_102,Video,EdTech,Desktop,12486,5235,2987.39,543.0,2478.32
2024-10-05,TikTok Ads,Campaign_14,Video,Finance,Tablet,9078,2236,2021.08,,
2024-05-01,Meta Ads,Campaign_6,Shopping,Ecommerce,Mobile,2043,330,683.7,9.0,578.6
2025-02-19,Google Ads,Campaign_101,Search,Ecommerce,Tablet,11319,6113,618.95,958.0,2359.76
2024-06-28,Google Ads,Campaign_107,Search,EdTech,Desktop,15398,8207,4577.13,3152.0,220.9
2024-05-27,Google Ads,Campaign_116,Search,Healthcare,Tablet,18282,13023,272.26,,543.66
2024-08-13,TikTok Ads,Campaign_22,Search,Ecommerce,Desktop,11212,3934,1455.97,1620.0,1095.64
2024-08-17,TikTok Ads,Campaign_5,Search,Finance,Tablet,18435,7360,3660.77,1790.0,7654.04
2024-12-16,Meta Ads,Campaign_1,Search,EdTech,Desktop,84,33,2440.55,,1721.37
2024-06-28,TikTok Ads,Campaign_88,Search,EdTech,Desktop,2898,1753,49.22,1211.0,192.92
2024-10-16,TikTok Ads,Campaign_41,Shopping,EdTech,Tablet,16509,10613,3004.67,,2588.96
2024-09-26,Meta Ads,Campaign_7,Shopping,EdTech,Tablet,5296,217,3574.13,68.0,
2024-09-17,Google Ads,Campaign_50,Shopping,Finance,Tablet,14293,8654,3472.55,5008.0,11960.02
2024-06-23,Google Ads,Campaign_36,Shopping,Ecommerce,Mobile,19293,5213,2104.78,2766.0,
2024-07-25,TikTok Ads,Campaign_17,Video,Finance,Tablet,17107,11253,874.6,,3550.73
2025-01-11,Google Ads,Campaign_64,Shopping,Healthcare,Desktop,4161,277,4377.28,112.0,3078.07
2024-03-21,Google Ads,Campaign_27,Shopping,EdTech,Desktop,13638,12572,1310.91,5032.0,
2025-02-12,TikTok Ads,Campaign_6,Shopping,Ecommerce,Tablet,8049,7668,1398.11,7270.0,2839.09
2024-02-27,TikTok Ads,Campaign_42,Search,EdTech,Mobile,14769,13127,4932.37,10121.0,5391.89
2024-05-12,TikTok Ads,Campaign_101,Video,Finance,Mobile,12891,1796,2381.82,312.0,3032.35
2024-04-11,Google Ads,Campaign_46,Search,Ecommerce,Mobile,17159,11707,1353.83,441.0,
2024-04-04,Meta Ads,Campaign_6,Shopping,Finance,Mobile,8078,4829,4426.73,2459.0,6182.12
2024-06-21,TikTok Ads,Campaign_100,Shopping,Finance,Mobile,12022,8626,4514.2,4218.0,6025.98
2024-12-10,TikTok Ads,Campaign_19,Shopping,EdTech,Mobile,11609,2945,4969.26,121.0,6417.87
2024-05-11,Meta Ads,Campaign_31,Video,EdTech,Tablet,11738,1744,2122.02,1042.0,3819.72
2024-10-20,Meta Ads,Campaign_65,Video,EdTech,Tablet,16096,3883,2222.87,90.0,9269.39
2024-07-28,TikTok Ads,Campaign_56,Search,Finance,Desktop,18618,13389,1799.54,7749.0,1435.73
2025-03-05,Meta Ads,Campaign_45,Video,Finance,Desktop,12489,5049,625.33,1691.0,1805.23
2025-01-02,Meta Ads,Campaign_11,Video,EdTech,Mobile,14127,1755,572.13,701.0,2851.12
2024-10-27,Meta Ads,Campaign_59,Shopping,Healthcare,Tablet,2030,686,189.11,9.0,746.23
2024-10-29,Meta Ads,Campaign_23,Search,EdTech,Desktop,6344,3252,4819.02,380.0,10120.33
2024-10-29,TikTok Ads,Campaign_96,Video,Finance,Mobile,6403,5056,1900.12,4209.0,
2024-07-05,Google Ads,Campaign_84,Shopping,Finance,Mobile,7338,33,2268.1,5.0,9875.86
2024-05-02,Meta Ads,Campaign_115,Search,Ecommerce,Desktop,1526,603,3011.57,61.0,
2024-02-28,Google Ads,Campaign_47,Search,Healthcare,Desktop,19959,753,2144.13,,3885.27
2025-02-18,Meta Ads,Campaign_12,Shopping,Ecommerce,Tablet,7500,98,2014.5,68.0,
2024-12-28,Meta Ads,Campaign_71,Video,Finance,Tablet,19276,3181,1798.04,1195.0,
2024-06-13,Meta Ads,Campaign_39,Shopping,Ecommerce,Tablet,12366,10167,4624.54,699.0,18669.66
2025-01-13,TikTok Ads,Campaign_116,Video,EdTech,Desktop,6089,4829,969.87,2652.0,691.43
2024-09-17,TikTok Ads,Campaign_98,Video,Finance,Mobile,16354,10314,483.14,7257.0,829.67
2024-11-08,Meta Ads,Campaign_97,Shopping,Finance,Tablet,17951,363,863.63,66.0,1334.9
2024-02-10,Google Ads,Campaign_108,Video,Finance,Mobile,16619,4393,156.69,1267.0,773.64
2024-02-01,Meta Ads,Campaign_95,Shopping,Finance,Desktop,6481,1717,2699.22,,9968.58
2024-01-22,Google Ads,Campaign_16,Video,Finance,Desktop,993,686,4308.94,,
2024-12-02,Meta Ads,Campaign_29,Video,EdTech,Desktop,14614,7850,4299.34,6303.0,12356.27
2025-02-13,Meta Ads,Campaign_62,Search,Finance,Mobile,18081,9069,1625.2,5541.0,109.86
2025-03-23,Meta Ads,Campaign_66,Video,Finance,Tablet,19283,1019,3394.6,301.0,9758.68
2024-05-21,Google Ads,Campaign_59,Video,Healthcare,Mobile,6281,876,1544.57,692.0,3969.41
2024-09-26,TikTok Ads,Campaign_3,Video,Finance,Desktop,19540,12202,1923.9,4880.0,7904.22
2025-01-03,Meta Ads,Campaign_35,Search,Ecommerce,Tablet,1405,533,922.43,346.0,3965.62
2024-10-26,TikTok Ads,Campaign_118,Video,Finance,Mobile,14537,14424,4559.55,9530.0,3878.66
2024-09-17,Google Ads,Campaign_92,Video,EdTech,Tablet,12100,8954,207.04,899.0,
2025-01-01,Google Ads,Campaign_95,Search,EdTech,Desktop,13649,5771,1481.0,1949.0,4268.89
2025-02-16,TikTok Ads,Campaign_35,Video,EdTech,Tablet,19344,15436,1533.12,10515.0,383.85
2025-01-02,Meta Ads,Campaign_33,Shopping,Finance,Desktop,956,258,4415.8,34.0,
2024-01-29,Google Ads,Campaign_83,Video,Ecommerce,Tablet,19477,8426,3477.65,1821.0,8005.69
2024-05-31,Meta Ads,Campaign_76,Shopping,Ecommerce,Desktop,2695,1906,3203.01,,
2024-08-23,Google Ads,Campaign_86,Video,Finance,Mobile,10115,1470,2116.66,576.0,2284.95
2024-04-07,TikTok Ads,Campaign_91,Video,Ecommerce,Desktop,19489,15590,931.97,4468.0,2346.51
2024-01-05,Google Ads,Campaign_25,Search,Finance,Mobile,16025,10436,2860.09,8135.0,1587.0
2024-01-28,Meta Ads,Campaign_103,Shopping,Finance,Mobile,11702,6523,18.26,196.0,17.19
2024-05-06,Meta Ads,Campaign_88,Shopping,Healthcare,Tablet,9339,4108,436.44,3265.0,462.86
2024-05-01,TikTok Ads,Campaign_118,Search,EdTech,Mobile,15160,3505,3538.47,,3317.49
2024-04-17,Google Ads,Campaign_86,Video,Healthcare,Mobile,5125,2846,4771.08,,6620.59
2024-04-30,Meta Ads,Campaign_8,Video,Healthcare,Tablet,8688,7201,3935.66,1507.0,11564.28
2024-10-12,Meta Ads,Campaign_114,Shopping,Ecommerce,Tablet,9382,3684,3393.1,350.0,2071.48
2024-12-13,Google Ads,Campaign_31,Search,EdTech,Mobile,18869,5677,3158.53,1248.0,12737.56
2025-03-22,Meta Ads,Campaign_19,Video,Healthcare,Mobile,8585,3143,4054.6,648.0,10284.83
2024-11-14,Meta Ads,Campaign_49,Shopping,Ecommerce,Desktop,11301,10219,3747.92,,11003.69
2025-02-17,TikTok Ads,Campaign_71,Video,Finance,Tablet,8468,5071,3326.81,2622.0,16048.56
2024-09-29,Google Ads,Campaign_106,Search,EdTech,Tablet,12012,7415,1619.16,1384.0,5538.75
2024-04-28,Meta Ads,Campaign_8,Video,Healthcare,Desktop,14342,2775,4664.79,500.0,6223.66
2024-01-06,Google Ads,Campaign_80,Search,Ecommerce,Mobile,4957,1884,4306.67,1667.0,14020.08
2024-03-04,TikTok Ads,Campaign_3,Shopping,Ecommerce,Mobile,2015,548,1804.3,481.0,4919.98
2024-08-21,Meta Ads,Campaign_103,Shopping,Finance,Mobile,15721,3107,780.83,107.0,
2024-04-24,TikTok Ads,Campaign_116,Video,EdTech,Desktop,10554,8181,395.95,7983.0,1515.26
2024-09-07,Google Ads,Campaign_16,Search,Healthcare,Mobile,17144,8893,2764.93,6647.0,4630.99
2024-09-09,Google Ads,Campaign_111,Shopping,EdTech,Mobile,11500,8396,1655.74,5921.0,5164.42
2024-08-22,Meta Ads,Campaign_2,Search,Ecommerce,Mobile,8391,7336,1397.19,433.0,1958.17
2024-04-10,Google Ads,Campaign_1,Shopping,EdTech,Desktop,10716,1756,4967.36,693.0,
2024-09-06,Meta Ads,Campaign_36,Shopping,Ecommerce,Desktop,17280,15408,1375.74,8557.0,3300.85
2024-12-25,Meta Ads,Campaign_108,Shopping,Ecommerce,Mobile,1657,695,1160.56,266.0,3364.91
2024-09-12,Google Ads,Campaign_58,Shopping,EdTech,Desktop,4504,2832,4138.21,1693.0,946.42
2024-03-12,Meta Ads,Campaign_5,Search,EdTech,Desktop,16748,12936,361.1,9490.0,1403.27
2025-03-10,Meta Ads,Campaign_96,Shopping,EdTech,Tablet,19911,18390,1883.04,8280.0,
2024-08-08,Meta Ads,Campaign_20,Shopping,Healthcare,Tablet,3165,1076,4620.67,,
2024-02-16,TikTok Ads,Campaign_79,Search,Ecommerce,Desktop,12929,8615,3689.89,7414.0,11381.2
2024-05-28,Google Ads,Campaign_66,Search,Ecommerce,Desktop,5151,2033,1650.53,786.0,2440.55
2024-11-09,Google Ads,Campaign_48,Shopping,Ecommerce,Tablet,10807,2471,234.12,2085.0,484.52
2024-05-08,TikTok Ads,Campaign_55,Shopping,EdTech,Tablet,19959,11291,1166.57,913.0,1670.0
2024-10-20,Meta Ads,Campaign_24,Video,Ecommerce,Mobile,9822,4064,4231.47,587.0,637.66
2024-09-03,Google Ads,Campaign_76,Video,Healthcare,Desktop,10510,7873,905.05,3041.0,1241.54
2024-06-22,TikTok Ads,Campaign_26,Video,EdTech,Tablet,16279,5738,3903.85,5159.0,18159.67
2024-08-03,Meta Ads,Campaign_40,Video,Healthcare,Desktop,4529,428,2609.48,67.0,6325.51
2024-12-11,TikTok Ads,Campaign_21,Search,Ecommerce,Mobile,11432,4043,500.25,2632.0,438.83
